2347	50.494251	-104.678886
2348	50.404610	-104.623085
2349	50.444546	-104.545067
2350	50.447441	-104.579857
2351	50.472057	-104.626228
2352	50.411949	-104.619438
2353	50.441811	-104.618584
2354	50.447479	-104.587692
2355	50.479485	-104.595406
2356	50.496121	-104.661392
2357	50.446240	-104.572022
2358	50.495945	-104.660637
2359	50.446995	-104.592979
2360	50.441811	-104.549530
2361	\N	\N
2362	\N	\N
2363	50.418549	-104.618332
2364	50.483334	-104.618568
2365	50.446995	-104.585983
2366	50.419617	-104.593460
2367	50.455006	-104.651276
2368	50.455490	-104.651321
2369	50.415169	-104.596733
2370	50.435440	-104.629944
2371	50.414486	-104.617714
2372	50.449902	-104.605927
2373	50.404610	-104.623085
2374	50.483921	-104.617874
2375	50.445141	-104.544479
2376	50.449799	-104.603050
2377	50.495934	-104.666557
2378	50.455376	-104.671791
2379	50.447868	-104.570221
2380	50.444893	-104.533302
2381	50.455490	-104.618691
2382	50.405586	-104.645523
2383	50.485241	-104.617333
2384	50.405628	-104.617027
2385	50.415417	-104.595726
2386	50.496059	-104.669350
2387	50.496433	-104.636940
2388	50.448319	-104.532318
2389	50.405731	-104.619080
2390	50.414509	-104.619087
2391	50.446976	-104.605217
2392	50.494488	-104.641426
2393	50.443417	-104.532402
2394	50.447979	-104.610687
2395	50.437565	-104.599052
2396	50.487679	-104.633247
2397	50.447479	-104.594147
2398	50.446861	-104.590172
2399	50.451244	-104.631363
2400	50.451244	-104.631363
2401	50.451244	-104.631363
2402	50.446861	-104.580589
2403	50.404377	-104.620163
2404	50.448212	-104.558983
2405	50.405315	-104.647377
2406	50.458988	-104.617592
2407	50.424728	-104.541290
2408	50.424728	-104.541290
2409	50.424728	-104.541290
2410	50.443520	-104.548149
2411	50.447331	-104.583092
2412	50.454811	-104.617638
2413	50.451401	-104.532135
2414	50.472740	-104.618599
2415	50.415916	-104.618279
2416	50.471619	-104.582939
2417	50.483757	-104.664215
2418	50.455490	-104.650848
2419	50.495934	-104.666657
2420	50.496433	-104.643616
2421	\N	\N
2422	50.501499	-104.648338
2423	50.445911	-104.608971
2424	50.451721	-104.586731
2425	50.438854	-104.606216
2426	50.444191	-104.613289
2427	50.451229	-104.611382
2428	50.404610	-104.623085
2429	50.450630	-104.614731
2430	50.449970	-104.615547
2431	50.450234	-104.601585
2432	50.457932	-104.606644
2433	50.445381	-104.538033
2434	50.456162	-104.596169
2435	50.465244	-104.564369
2436	50.461578	-104.624992
2437	50.475498	-104.607941
2438	50.494675	-104.678925
2439	50.432320	-104.557701
2440	50.489834	-104.631783
2441	50.451229	-104.611382
2442	50.443417	-104.532326
2443	50.405586	-104.646927
2444	50.405624	-104.637177
2445	50.451229	-104.611382
2446	50.404610	-104.623085
2447	50.483921	-104.617874
2448	50.418549	-104.618332
2449	50.463085	-104.643799
2450	50.463085	-104.643799
2451	50.482662	-104.606194
2452	50.443745	-104.547340
2453	50.495945	-104.660675
2454	50.414536	-104.617714
2455	50.501499	-104.648338
2456	50.440247	-104.572083
2457	50.418369	-104.615433
2458	50.454945	-104.639587
2459	50.408829	-104.619171
2460	50.454769	-104.625191
2461	50.428490	-104.630592
2462	50.452206	-104.571976
2463	50.449608	-104.608170
2464	50.462158	-104.619209
2465	50.450153	-104.533295
2466	50.450718	-104.571968
2467	50.407906	-104.609932
2468	50.446861	-104.590172
2469	50.501499	-104.648338
2470	50.501499	-104.648338
2471	50.418549	-104.618332
2472	50.458672	-104.659973
2473	50.441887	-104.549538
2474	50.449532	-104.610413
2475	50.501499	-104.648338
2476	50.495567	-104.670807
2477	50.442921	-104.548187
2478	50.407799	-104.617180
2479	50.481953	-104.618431
2480	50.494862	-104.665520
2481	50.480873	-104.617859
2482	50.418549	-104.618332
2483	50.409519	-104.617180
2484	50.451244	-104.631363
2485	50.455040	-104.559410
2486	50.407906	-104.609932
2487	50.501499	-104.648338
2488	50.456471	-104.657219
2489	50.456471	-104.657219
2490	50.444721	-104.545281
2491	50.423824	-104.617874
2492	50.464035	-104.617828
2493	50.501499	-104.648338
2494	50.415169	-104.596733
2495	50.440231	-104.601196
2496	50.465408	-104.652069
2497	50.465408	-104.652069
2498	50.465408	-104.652069
2499	50.451244	-104.631363
2500	50.451244	-104.631363
2501	50.496433	-104.639549
2502	50.412907	-104.618401
2503	50.444996	-104.533310
2504	50.405586	-104.646782
2505	50.472630	-104.617889
2506	50.446819	-104.610947
2507	50.464989	-104.618599
2508	50.448021	-104.551033
2509	50.475407	-104.635941
2510	50.478565	-104.606674
2511	50.443836	-104.586968
2512	50.443958	-104.601028
2513	50.449902	-104.606903
2514	50.447472	-104.596512
2515	50.418575	-104.639000
2516	50.444489	-104.595848
2517	50.413090	-104.616997
2518	50.430111	-104.525559
2519	50.465778	-104.616928
2520	50.501499	-104.648338
2521	50.454945	-104.639587
2522	50.443958	-104.601028
2523	50.451866	-104.606041
2524	50.450554	-104.618324
2525	50.404610	-104.623085
2526	50.473301	-104.580566
2527	50.449123	-104.536552
2528	50.447430	-104.585877
2529	50.417568	-104.617722
2530	50.473003	-104.666069
2531	50.496456	-104.646332
2532	50.468750	-104.605919
2533	50.443958	-104.601028
2534	50.496151	-104.657860
2535	50.494488	-104.641426
2536	50.443939	-104.536423
2537	50.483894	-104.664291
2538	50.446976	-104.607513
2539	50.498470	-104.686890
2540	50.462799	-104.584061
2541	50.449806	-104.661362
2542	50.432808	-104.595032
2543	50.494675	-104.679031
2544	50.449520	-104.606903
2545	50.446201	-104.595657
2546	50.444840	-104.617622
2547	50.449390	-104.604492
2548	50.406906	-104.586449
2549	50.443420	-104.551399
2550	50.444485	-104.613533
2551	50.451229	-104.611382
2552	50.445252	-104.605942
2553	50.449051	-104.594132
2554	50.458622	-104.604775
2555	50.496178	-104.672829
2556	50.444119	-104.615707
2557	50.445080	-104.624352
2558	50.445438	-104.541512
2559	50.494862	-104.665520
2560	50.485466	-104.594940
2561	50.418209	-104.617188
2562	50.475540	-104.636810
2563	50.460541	-104.653580
2564	50.443218	-104.605942
2565	50.447899	-104.609787
2566	50.451790	-104.608612
2567	50.443668	-104.605942
2568	50.440250	-104.571777
2569	50.445049	-104.618584
2570	50.451229	-104.611382
2571	50.447979	-104.567543
2572	50.482147	-104.664215
2573	50.404610	-104.623085
2574	50.418549	-104.618332
2575	50.479172	-104.617844
2576	50.443481	-104.547691
2577	50.443481	-104.547691
2578	50.501499	-104.648338
2579	50.475407	-104.636406
2580	50.475407	-104.636406
2581	50.496433	-104.639343
2582	50.496433	-104.639343
2583	50.496433	-104.639343
2584	50.411202	-104.619431
2585	\N	\N
2586	50.404610	-104.623085
2587	50.446865	-104.552559
2588	50.483921	-104.617874
2589	50.483921	-104.617874
2590	50.445385	-104.623520
2591	50.445385	-104.623520
2592	50.443420	-104.551399
2593	50.449631	-104.603867
2594	50.397678	-104.613709
2595	50.408936	-104.632843
2596	50.473751	-104.580597
2597	50.413090	-104.616997
2598	50.405624	-104.637436
2599	50.447620	-104.578972
2600	50.449070	-104.627823
2601	\N	\N
2602	50.427200	-104.630226
2603	50.431385	-104.632744
2604	50.404377	-104.619705
2783	50.471581	-104.617897
2784	50.480339	-104.681610
2785	\N	\N
2786	50.423615	-104.611404
2787	50.451710	-104.606903
2788	50.495926	-104.656319
2789	50.496433	-104.637299
2790	50.407799	-104.617180
2791	50.451279	-104.605927
2792	50.446865	-104.552559
2793	50.451389	-104.530296
2794	50.446861	-104.577690
2795	\N	\N
2796	50.451393	-104.532089
2797	\N	\N
2798	\N	\N
2799	50.382385	-101.699730
2800	50.381844	-101.700333
2801	50.383278	-101.699204
2802	\N	\N
2803	50.382568	-101.699997
2804	\N	\N
2805	\N	\N
2806	\N	\N
2807	50.385273	-101.695335
2808	\N	\N
2809	\N	\N
2810	50.793545	-104.924301
2811	50.170769	-104.015892
2812	50.170769	-104.015892
2813	\N	\N
2814	\N	\N
2815	\N	\N
2816	\N	\N
2817	\N	\N
2818	\N	\N
2819	\N	\N
2820	\N	\N
2821	\N	\N
2822	\N	\N
2823	\N	\N
2824	50.938377	-104.498856
2825	50.942638	-104.496185
2826	\N	\N
2827	\N	\N
2828	\N	\N
2829	\N	\N
2830	\N	\N
2831	\N	\N
2832	\N	\N
2833	\N	\N
2834	\N	\N
2835	50.324451	-101.516159
2836	\N	\N
2837	50.330486	-102.266876
2838	\N	\N
2839	\N	\N
2840	\N	\N
2841	\N	\N
2842	\N	\N
1322	52.793995	-108.301590
1323	\N	\N
1324	52.782074	-108.299233
1325	52.774342	-108.297928
1326	52.762207	-108.271957
1327	52.761131	-108.277748
1328	\N	\N
1329	\N	\N
1330	52.781841	-108.298790
1331	52.781731	-108.283974
1332	52.761131	-108.277748
1333	\N	\N
1334	\N	\N
1335	\N	\N
1336	52.762207	-108.271957
1337	\N	\N
1338	52.778740	-108.304199
1339	52.779129	-108.298798
1340	52.775421	-108.291206
1341	\N	\N
1342	52.777679	-108.295036
1343	52.770481	-108.295876
1344	52.785603	-108.298767
1345	52.762779	-108.273094
1346	52.763119	-108.281555
1347	\N	\N
1348	\N	\N
1349	52.762207	-108.271957
1350	\N	\N
1351	\N	\N
1352	52.773891	-108.300102
1353	\N	\N
1354	52.781769	-108.284409
1355	52.781021	-108.299164
1356	52.784073	-108.292923
1357	52.762890	-108.281143
1358	52.772469	-108.290550
1359	52.772469	-108.290550
1360	52.794899	-108.301498
1361	52.773651	-108.298554
2843	\N	\N
2844	50.329792	-102.266968
2845	50.330853	-102.266876
2846	\N	\N
2847	\N	\N
2848	50.326660	-102.260849
2849	\N	\N
2850	\N	\N
2851	\N	\N
2852	\N	\N
2853	\N	\N
2854	50.426060	-103.281105
2855	50.423885	-103.269508
2856	\N	\N
2857	\N	\N
2858	50.422806	-103.268990
2859	50.426029	-103.281014
2860	50.423832	-103.269234
2861	50.423851	-103.269234
2862	\N	\N
2863	\N	\N
2864	50.426239	-103.280281
2865	50.425560	-103.284042
2866	\N	\N
2867	\N	\N
2868	\N	\N
2869	\N	\N
2870	\N	\N
2871	51.895409	-106.054329
2872	51.896488	-106.058838
2873	51.894413	-106.055084
2874	\N	\N
2875	\N	\N
2876	\N	\N
2877	52.134598	-107.224907
2878	52.135536	-107.229569
2879	\N	\N
2880	\N	\N
2881	\N	\N
2882	\N	\N
2883	\N	\N
2884	\N	\N
2885	\N	\N
2886	\N	\N
2887	\N	\N
2888	\N	\N
2889	\N	\N
2890	\N	\N
2891	50.984230	-104.862213
2892	50.984219	-104.865738
2893	50.983650	-104.862923
2894	51.995831	-106.376106
2895	51.995602	-106.374069
2896	\N	\N
2897	51.995602	-106.374069
2898	51.975819	-105.874939
2899	51.969120	-105.759041
2900	51.975269	-105.869408
2901	\N	\N
2902	51.976780	-105.878128
2903	52.489414	-105.731529
2904	52.485596	-105.731628
2905	52.490273	-105.734695
4648	\N	\N
4649	\N	\N
4650	\N	\N
4651	\N	\N
4652	\N	\N
4653	\N	\N
4654	\N	\N
4655	\N	\N
4656	\N	\N
4657	\N	\N
4658	\N	\N
4659	\N	\N
4660	\N	\N
4661	\N	\N
4662	\N	\N
4663	\N	\N
4664	\N	\N
4665	\N	\N
4666	\N	\N
4667	\N	\N
4668	\N	\N
4669	\N	\N
4670	\N	\N
4671	\N	\N
4672	\N	\N
4673	\N	\N
4674	\N	\N
4675	\N	\N
4676	\N	\N
4677	\N	\N
4678	\N	\N
4679	\N	\N
4680	\N	\N
4681	\N	\N
4682	\N	\N
4683	\N	\N
4684	\N	\N
4685	\N	\N
4686	\N	\N
4687	\N	\N
4688	\N	\N
4689	\N	\N
4690	\N	\N
4691	\N	\N
4692	\N	\N
4693	\N	\N
4694	\N	\N
1362	52.769150	-108.282478
4695	\N	\N
1363	52.777500	-108.298607
4696	\N	\N
4697	\N	\N
4698	\N	\N
1364	52.768623	-108.282707
4699	\N	\N
1365	52.777500	-108.298607
4700	\N	\N
4701	\N	\N
1366	52.760078	-108.285324
4702	\N	\N
1367	52.774399	-108.297089
4703	\N	\N
1368	52.792519	-108.302841
4704	\N	\N
4705	\N	\N
1369	52.773071	-108.297173
4706	\N	\N
4707	\N	\N
4708	\N	\N
1370	52.777111	-108.281822
4709	\N	\N
4710	\N	\N
1371	52.778420	-108.302391
4711	\N	\N
1372	52.785889	-108.301559
4712	\N	\N
4713	\N	\N
1373	52.776852	-108.300140
4714	\N	\N
1374	\N	\N
4715	\N	\N
1375	52.761131	-108.277748
4716	\N	\N
4717	\N	\N
1376	\N	\N
4718	\N	\N
4719	\N	\N
4720	\N	\N
1377	52.761131	-108.277748
4721	\N	\N
1378	52.792721	-108.284691
4722	\N	\N
4723	\N	\N
1379	52.791725	-108.305077
4724	\N	\N
4725	\N	\N
1380	52.791725	-108.305077
4726	\N	\N
4727	\N	\N
4728	\N	\N
1381	52.771912	-108.297142
4729	\N	\N
1382	52.782867	-108.298866
4730	\N	\N
4731	\N	\N
4732	\N	\N
4733	\N	\N
1383	52.776661	-108.296173
4734	\N	\N
4735	\N	\N
1384	\N	\N
4736	\N	\N
1385	52.761196	-108.276611
4737	\N	\N
1386	52.782757	-108.289917
4738	\N	\N
4739	\N	\N
1387	52.760078	-108.285324
4740	\N	\N
1388	52.762779	-108.273094
4741	\N	\N
1389	\N	\N
4742	\N	\N
4743	\N	\N
1390	52.791859	-108.304817
4744	\N	\N
1391	52.779911	-108.287621
4745	\N	\N
1412	\N	\N
4746	\N	\N
1419	\N	\N
4747	\N	\N
4748	\N	\N
1420	\N	\N
4749	\N	\N
1421	\N	\N
5	55.081299	-105.324966
6	55.083328	-105.321167
7	55.082458	-105.318787
8	55.083778	-105.310761
12	55.873879	-108.513580
14	55.852032	-108.485642
15	\N	\N
18	\N	\N
21	54.747261	-101.905853
23	54.759708	-101.874481
24	54.756649	-101.899429
25	54.754387	-101.892044
26	54.759708	-101.874481
27	54.755749	-101.872681
29	54.756649	-101.899429
30	54.655659	-102.078041
31	54.668869	-102.082680
32	54.663380	-102.077690
33	54.670399	-102.081001
44	\N	\N
46	\N	\N
50	\N	\N
52	55.109726	-105.289589
53	55.104752	-105.279694
54	55.100681	-105.292481
55	55.099361	-105.300194
56	55.108158	-105.285118
57	55.099941	-105.292122
58	55.111778	-105.288559
59	55.103260	-105.285118
60	55.106949	-105.290482
61	55.111000	-105.288002
62	55.106949	-105.290482
63	55.106949	-105.290482
64	55.099548	-105.295792
65	55.105103	-105.278999
66	55.099030	-105.295700
67	55.100189	-105.291321
68	\N	\N
72	\N	\N
73	55.515240	-106.571907
74	55.518700	-106.572998
77	55.527290	-102.314652
78	55.521339	-102.308701
79	\N	\N
81	54.428261	-105.788467
83	50.734440	-108.757530
84	50.736130	-108.760277
85	50.736240	-108.756813
86	49.716419	-107.302948
87	50.652840	-109.905602
88	50.656021	-109.910439
89	50.656021	-109.905724
90	50.656860	-109.908119
91	50.656284	-109.910606
92	50.617710	-108.459267
93	50.620602	-108.457024
94	50.619362	-108.456253
95	50.618599	-108.462143
96	50.619865	-108.456673
97	50.619877	-108.456650
98	\N	\N
99	49.725590	-107.739372
100	49.725948	-107.737953
101	49.725590	-107.739372
102	\N	\N
103	\N	\N
104	49.208988	-108.384804
105	49.208988	-108.384804
106	49.295429	-109.516724
107	49.295528	-109.519737
108	49.293140	-109.521156
109	\N	\N
110	49.293110	-109.517929
111	49.294590	-109.517540
112	49.514114	-108.818687
113	49.514164	-108.819595
114	49.513989	-108.816795
115	49.513004	-108.820442
116	49.513847	-108.818771
117	49.514294	-108.826088
118	\N	\N
119	49.515789	-108.819367
120	50.466702	-109.481407
121	50.465801	-109.478699
122	50.465061	-109.482971
123	50.463871	-109.482361
124	49.203301	-108.565407
125	49.205250	-108.564819
126	49.205250	-108.566254
127	49.205250	-108.566254
128	\N	\N
129	50.093609	-108.486137
130	50.094959	-108.483948
131	50.094364	-108.484596
132	50.092819	-108.484757
133	50.093391	-108.478485
134	50.099178	-108.491142
135	50.095276	-108.484596
136	50.400181	-108.593651
137	\N	\N
138	\N	\N
139	\N	\N
140	50.425591	-107.224762
141	50.431599	-107.223038
142	50.426365	-107.218300
143	50.114380	-106.963150
144	50.112660	-106.962097
145	50.803398	-108.884300
146	50.890801	-109.545425
147	50.890728	-109.545471
148	50.885838	-109.540886
149	50.887409	-109.536552
150	50.888039	-109.542580
151	50.890514	-109.538010
152	50.889725	-109.538078
153	\N	\N
154	50.890385	-109.537666
155	49.417820	-107.074463
156	49.420422	-107.070717
157	\N	\N
158	\N	\N
159	49.417820	-107.074463
160	49.421391	-107.070458
161	49.909630	-109.472054
162	\N	\N
163	\N	\N
164	49.909687	-109.478966
165	49.910309	-109.483536
166	49.908993	-109.477142
167	49.909721	-109.479134
168	\N	\N
169	49.905460	-109.481690
170	49.907810	-109.478394
171	49.905460	-109.481690
172	49.905460	-109.481690
173	49.909641	-109.479408
174	49.908478	-109.474274
175	49.909584	-109.479950
176	\N	\N
177	49.906231	-109.480034
178	49.905460	-109.481690
179	49.905460	-109.481690
180	49.902428	-109.476738
181	49.901016	-109.476799
182	49.899155	-109.481499
183	49.906502	-109.472023
184	49.905232	-109.485985
185	49.901966	-109.475334
186	49.905441	-109.475746
187	49.908390	-109.473793
188	49.909611	-109.479942
189	49.908089	-109.480644
190	49.909626	-109.478638
191	\N	\N
192	50.413742	-107.038857
193	50.415146	-107.042534
194	50.415276	-107.043091
200	50.530949	-108.233482
2906	52.487118	-105.731522
2907	52.489216	-105.733238
2908	\N	\N
2909	52.489140	-105.731407
2910	\N	\N
2911	\N	\N
2912	52.340241	-106.774612
2913	52.340031	-106.773590
2914	52.340794	-106.774323
2915	52.340241	-106.774612
2916	\N	\N
2917	\N	\N
2918	51.926029	-107.130699
2919	51.923592	-107.135384
2920	51.924839	-107.130089
2921	51.921116	-107.136643
2922	52.651074	-105.741730
2923	\N	\N
2924	51.746079	-105.010269
2925	\N	\N
2926	52.810040	-106.227943
2927	\N	\N
2928	\N	\N
2929	52.810040	-106.227943
2930	52.206589	-105.129158
2931	54.418583	-105.888847
2932	\N	\N
2933	\N	\N
2934	\N	\N
2935	\N	\N
2936	51.810741	-106.506691
2937	\N	\N
2938	51.809116	-106.498123
2939	\N	\N
2940	52.160671	-104.653618
2941	\N	\N
2942	51.309624	-104.991226
2943	\N	\N
2944	\N	\N
2945	\N	\N
2946	51.870892	-105.184792
2947	\N	\N
2948	52.509735	-106.413109
2949	52.514046	-106.420219
2950	\N	\N
2951	52.512608	-106.409958
2952	52.512608	-106.409958
2953	\N	\N
2954	\N	\N
2955	52.509735	-106.413109
2956	\N	\N
2957	51.627289	-106.441170
2958	51.627388	-106.440445
2959	51.627274	-106.441193
2960	51.627995	-106.439461
2961	51.628918	-106.440697
2962	\N	\N
2963	\N	\N
2964	\N	\N
2965	\N	\N
2966	\N	\N
2967	52.212124	-105.119713
2968	\N	\N
2969	52.200867	-105.133652
2970	52.199154	-105.123055
2971	\N	\N
2972	\N	\N
2973	\N	\N
2974	52.199078	-105.122788
2975	\N	\N
2976	\N	\N
2977	\N	\N
2978	52.192493	-105.123085
2979	\N	\N
2980	52.195835	-105.122772
2981	\N	\N
2982	52.199280	-105.124634
2983	52.201939	-105.133522
2984	52.202110	-105.122795
2985	\N	\N
2986	\N	\N
2987	\N	\N
2988	\N	\N
2989	\N	\N
2990	\N	\N
2991	52.197990	-105.122772
2992	\N	\N
2993	52.199184	-105.136536
2994	\N	\N
2995	\N	\N
2996	52.197952	-105.122772
2997	\N	\N
2998	51.786469	-104.715210
2999	\N	\N
3000	51.945400	-103.801369
3001	\N	\N
3002	\N	\N
3003	\N	\N
3004	\N	\N
3005	\N	\N
3006	\N	\N
3007	\N	\N
3008	52.366299	-106.963898
3009	52.361046	-106.964027
3010	52.360127	-106.958054
3011	52.366447	-106.963898
3012	\N	\N
3013	\N	\N
3014	\N	\N
3015	\N	\N
3016	51.842758	-105.028633
3017	\N	\N
3018	51.850906	-105.023041
3019	\N	\N
3020	\N	\N
3021	\N	\N
3022	51.850906	-105.023041
3023	\N	\N
3024	51.848225	-105.033867
3025	\N	\N
3026	51.846310	-105.033783
3027	\N	\N
3028	\N	\N
3029	52.001213	-104.739723
3030	52.000408	-104.738472
3031	\N	\N
3032	\N	\N
3033	52.004570	-104.740860
3034	52.002884	-104.742104
3035	\N	\N
3036	\N	\N
3037	\N	\N
3038	51.718929	-105.432518
3039	\N	\N
3040	\N	\N
3041	51.720631	-105.444023
3042	\N	\N
3043	\N	\N
3044	52.288258	-106.670082
3045	52.281834	-106.670105
3046	52.288784	-106.670082
3047	\N	\N
3048	\N	\N
3049	\N	\N
3050	52.289341	-106.670082
3051	\N	\N
3052	52.289490	-106.658958
3053	\N	\N
3054	52.295094	-106.655022
3055	52.285564	-106.669968
3056	52.295094	-106.654999
3057	52.296791	-106.670052
3058	\N	\N
3059	52.289181	-106.670082
3060	\N	\N
3061	\N	\N
3062	52.289341	-106.670082
3063	52.288799	-106.670082
3064	52.289227	-106.670357
3559	52.128922	-106.704987
3560	52.172581	-106.644562
3561	52.153511	-106.670670
3562	52.145840	-106.575943
3563	52.147797	-106.621910
3564	52.114574	-106.632965
3565	52.114487	-106.596840
3566	52.087898	-106.646179
4750	\N	\N
3567	52.126259	-106.759071
3568	52.148274	-106.619759
3569	52.143742	-106.695648
3570	52.127811	-106.662689
3571	52.128689	-106.662117
3572	52.115170	-106.630379
3573	52.158226	-106.659897
3574	52.172291	-106.652542
3575	52.173901	-106.640862
3576	52.136330	-106.659622
3577	52.171795	-106.664726
3686	\N	\N
201	49.989399	-109.121979
202	49.745564	-107.490120
203	49.744450	-107.490585
204	49.748661	-107.488243
205	49.744450	-107.489220
206	49.747490	-107.488571
207	49.747490	-107.488571
208	50.454849	-109.755707
3578	52.101208	-106.622467
3579	52.128861	-106.703629
3580	52.098183	-106.566872
3581	52.143684	-106.726914
3582	52.114571	-106.634872
3583	52.148369	-106.566086
3584	52.110210	-106.632370
3585	52.110210	-106.632370
3586	52.150662	-106.570030
3587	52.133495	-106.704582
3588	52.136906	-106.694389
3589	52.114525	-106.606178
3590	52.115589	-106.625282
3591	52.130878	-106.727333
3592	52.099388	-106.591164
3593	\N	\N
3594	52.171795	-106.664726
3595	52.115101	-106.598198
3596	52.115101	-106.598198
3597	52.173580	-106.649010
3598	52.130878	-106.727333
3599	\N	\N
3600	52.129040	-106.661614
3601	52.117989	-106.657288
3602	52.134762	-106.648644
3603	52.127995	-106.660675
3604	52.115521	-106.589157
3605	52.115910	-106.631012
3606	52.183033	-106.642838
3607	52.128899	-106.680817
3608	52.126469	-106.683487
3609	52.125839	-106.674027
3610	52.157650	-106.662613
3611	52.152157	-106.643959
3612	52.114433	-106.602242
3613	52.127049	-106.666512
3614	52.144138	-106.670540
3615	52.128349	-106.722572
3616	52.117626	-106.656555
3617	52.128819	-106.663315
3618	52.139801	-106.659126
3619	52.168774	-106.634811
3620	52.117260	-106.657288
3621	52.061081	-106.694115
3622	52.117569	-106.657288
3623	52.118946	-106.661896
3624	52.104450	-106.610992
3625	52.125832	-106.665001
3626	52.115521	-106.589157
3627	52.187996	-106.676613
3628	52.155392	-106.683472
3629	52.115753	-106.574944
3630	52.140366	-106.624939
3631	52.172848	-106.649788
3632	52.114994	-106.620323
3633	52.127049	-106.666512
3634	52.114433	-106.602242
3635	52.114288	-106.646820
3636	52.114994	-106.634789
3637	52.172840	-106.649429
3638	52.116425	-106.656563
3639	52.126720	-106.665337
3640	52.137245	-106.661766
3641	52.130878	-106.727333
3642	52.114422	-106.625588
3643	52.115952	-106.631012
3644	52.099388	-106.591164
3645	52.172821	-106.662239
3646	52.125858	-106.677277
3647	52.115299	-106.602257
3648	52.151474	-106.586685
3649	52.131748	-106.723679
3650	52.107098	-106.670654
3651	52.173691	-106.663910
3652	52.139393	-106.717697
3653	52.148644	-106.664009
3654	52.144131	-106.672417
3655	52.147350	-106.670448
3656	52.150913	-106.732216
3657	52.114994	-106.635056
3658	52.147469	-106.571121
3659	52.114994	-106.620323
3660	52.109638	-106.604622
3661	52.129681	-106.679428
3662	52.128861	-106.703629
3663	52.136551	-106.597992
3664	52.114090	-106.609032
3665	52.114815	-106.656479
3666	52.167553	-106.643143
3667	52.129463	-106.692978
3668	52.149414	-106.580917
3669	52.149414	-106.580917
3670	52.122509	-106.666603
3671	52.108704	-106.611473
3672	52.114040	-106.606308
3673	52.163849	-106.647018
3674	\N	\N
3675	52.120522	-106.700417
3676	52.141289	-106.645020
3677	52.157250	-106.662613
3678	\N	\N
3679	52.148274	-106.619759
3680	52.125858	-106.675880
3681	52.172730	-106.633453
3682	52.114410	-106.628189
3683	52.148911	-106.566093
3684	52.143509	-106.590393
3685	\N	\N
3687	52.114090	-106.607788
3688	52.173134	-106.651253
3689	52.107433	-106.677513
3690	52.124603	-106.646614
3691	52.143959	-106.599037
3692	52.148911	-106.566093
3693	52.164700	-106.675003
3694	52.132561	-106.666832
3695	52.152100	-106.718002
3696	52.115601	-106.617828
3697	52.161579	-106.674408
3698	52.161579	-106.674408
808	53.104660	-103.662148
3699	52.161579	-106.674408
809	53.104660	-103.662148
3700	52.161579	-106.674408
3701	\N	\N
810	53.106239	-103.662773
3702	52.127708	-106.662659
812	52.440159	-103.861321
813	\N	\N
3703	52.158772	-106.671837
3704	52.161579	-106.674408
815	53.191971	-103.804123
816	\N	\N
3705	52.126659	-106.663483
3706	52.126392	-106.662849
817	52.711289	-103.644630
3707	52.173828	-106.628311
818	52.711289	-103.644630
3708	52.151928	-106.670540
819	52.710388	-103.645050
3709	\N	\N
820	53.279869	-103.589523
3710	52.125790	-106.670502
821	53.282169	-103.587547
3711	52.118107	-106.681374
822	53.284420	-103.583740
3065	52.289692	-106.670097
3066	\N	\N
3067	52.102501	-105.764267
3068	\N	\N
3069	\N	\N
3070	\N	\N
3071	\N	\N
3072	\N	\N
3073	\N	\N
3074	\N	\N
3075	51.508373	-105.008896
3076	51.508915	-105.008530
3077	51.507488	-105.009285
3078	\N	\N
3079	\N	\N
3080	\N	\N
3081	\N	\N
3082	52.368618	-106.539322
3083	52.368488	-106.535904
3098	\N	\N
3099	\N	\N
3100	\N	\N
3101	51.905949	-105.446297
3102	\N	\N
3103	\N	\N
3104	\N	\N
3105	52.070171	-104.257767
3106	\N	\N
3107	\N	\N
3108	\N	\N
3109	\N	\N
3110	52.460877	-107.395645
3111	\N	\N
3112	52.461216	-107.396866
3113	\N	\N
3114	\N	\N
3115	52.666447	-106.332336
3116	52.667576	-106.342453
3117	\N	\N
3118	\N	\N
3119	\N	\N
3120	52.662487	-106.332047
3121	\N	\N
3122	\N	\N
3123	52.667847	-106.343643
3124	\N	\N
3125	52.665978	-106.337853
3126	52.662544	-106.331886
3127	\N	\N
3128	\N	\N
3129	\N	\N
3130	52.148102	-106.556000
3131	52.128231	-106.664612
3132	52.136494	-106.651947
3133	52.129959	-106.642090
3134	52.126305	-106.696259
3135	52.103378	-106.605942
3136	52.144013	-106.695847
3137	52.143581	-106.677696
3138	52.129463	-106.693092
3139	52.139839	-106.599388
3140	52.132992	-106.661232
3141	52.148205	-106.670448
3142	52.115219	-106.586220
3143	52.114410	-106.626579
3144	52.143684	-106.726914
3145	52.115002	-106.646057
3146	52.161442	-106.645180
3147	52.117020	-106.656220
3148	52.121262	-106.725037
3149	52.172020	-106.633659
3150	52.116032	-106.631012
3151	52.129494	-106.704712
3152	52.150261	-106.670448
3153	\N	\N
3154	52.088627	-106.646217
3155	52.101208	-106.622467
3156	\N	\N
3157	\N	\N
3158	52.167366	-106.639732
3159	\N	\N
3160	52.131020	-106.638054
3161	52.115521	-106.715591
3162	\N	\N
3163	52.114914	-106.591751
3164	\N	\N
3165	52.148274	-106.619759
3166	52.146851	-106.573059
3167	52.128502	-106.663467
3168	52.100300	-106.658623
3169	\N	\N
